payment_id,order_id,amount,payment_date,payment_method,status
4977,4977,4588.26,2024-02-22T13:18:10,card,pending
4978,4978,2209.1,2025-09-03T11:25:34,card,completed
4979,4979,281.22,2026-01-26T17:20:09,transfer,completed
4980,4980,5685.29,2026-05-09T20:42:17,card,completed
4981,4981,45.06,2025-11-22T02:27:00,paypal,pending
4982,4982,819.74,2024-07-03T15:35:14,card,failed
4983,4983,4748.65,2025-05-19T12:27:35,card,completed
4984,4984,1267.88,2024-01-01T20:44:15,paypal,completed
4985,4985,784.32,2025-11-13T21:34:10,card,refunded
4986,4986,1544.56,2026-03-15T19:55:12,transfer,completed
4987,4987,657.24,2026-05-02T17:22:22,card,completed
4988,4988,1899.39,2025-11-09T06:08:35,card,refunded
4989,4989,1198.62,2024-10-01T02:35:21,card,completed
4990,4990,2270.36,2025-11-24T03:16:10,paypal,completed
4991,4991,723.28,2025-08-03T07:20:48,transfer,refunded
4992,4992,424.81,2026-03-08T15:39:20,paypal,refunded
4993,4993,846.62,2026-03-15T19:22:07,card,completed
4994,4994,1052.58,2026-02-13T01:19:22,card,completed
4995,4995,64.3,2026-04-07T02:42:04,transfer,refunded
4996,4996,64.18,2026-01-29T17:37:02,card,completed
4997,4997,1121.07,2026-02-25T06:44:57,card,refunded
4998,4998,274.78,2024-05-15T23:44:23,card,completed
4999,4999,27.31,2026-05-22T01:01:51,transfer,completed
5000,5000,351.25,2025-06-11T20:59:59,paypal,refunded
5001,5001,2343.8,2026-05-16T23:37:12,card,completed
5002,5002,2611.82,2026-03-08T23:12:25,card,completed
5003,5003,743.49,2024-05-19T11:14:30,card,refunded
5004,5004,7482.72,2024-01-03T22:56:10,bizum,refunded
5005,5005,2194.05,2025-07-11T11:14:30,transfer,completed
5006,5006,1203.99,2024-04-22T21:03:08,paypal,completed
5007,5007,151.81,2024-03-08T04:32:23,card,completed
5008,5008,682.47,2025-05-04T21:20:20,paypal,pending
5009,5009,309.99,2024-12-12T00:51:22,card,refunded
5010,5010,1993.48,2024-11-09T10:17:45,paypal,completed
5011,5011,1971.07,2025-04-26T10:20:36,transfer,completed
5012,5012,1004.82,2026-03-02T00:02:36,card,refunded
5013,5013,3345.39,2024-01-15T14:24:17,card,completed
5014,5014,141.44,2025-01-18T15:50:50,card,completed
5015,5015,67.56,2025-09-19T16:18:17,card,completed
5016,5016,1143.79,2025-07-29T03:14:28,paypal,completed
5017,5017,1066.55,2025-03-29T12:39:15,card,pending
5018,5018,627.46,2024-06-23T01:13:46,paypal,completed
5019,5019,3134.6,2026-04-01T14:48:27,paypal,completed
5020,5020,860.53,2024-03-23T08:01:53,transfer,completed
5021,5021,684.44,2025-04-19T14:03:29,transfer,completed
5022,5022,38.57,2025-06-20T06:47:21,paypal,completed
5023,5023,83.62,2026-02-04T23:07:09,card,completed
5024,5024,231.51,2024-07-05T20:43:40,card,completed
5025,5025,268.12,2026-06-07T01:48:14,card,completed
5026,5026,329.27,2026-03-19T16:57:53,card,completed
5027,5027,2052.49,2025-05-12T04:00:33,bizum,completed
5028,5028,5163.12,2026-03-17T05:51:55,card,completed
5029,5029,532.28,2025-03-14T07:30:49,transfer,completed
5030,5030,2349.94,2026-03-08T02:51:11,paypal,completed
5031,5031,1259.83,2026-02-17T22:36:04,transfer,completed
5032,5032,1762.91,2025-03-20T14:19:33,transfer,refunded
5033,5033,529.86,2025-09-22T15:49:27,card,completed
5034,5034,27.4,2026-01-25T09:31:44,paypal,completed
5035,5035,523.38,2024-04-10T09:22:17,card,completed
5036,5036,174.44,2025-12-04T14:24:01,bizum,completed
5037,5037,970.93,2025-08-08T22:07:01,paypal,completed
5038,5038,3188.01,2025-10-09T21:03:21,card,refunded
5039,5039,2057.57,2024-05-19T09:49:02,bizum,completed
5040,5040,2822.56,2026-04-17T23:56:04,card,completed
5041,5041,1879.23,2026-03-08T01:44:17,card,pending
5042,5042,2343.1,2024-12-17T15:17:47,paypal,completed
5043,5043,4346.62,2024-02-16T07:57:22,bizum,completed
5044,5044,1330.67,2026-06-21T19:01:10,bizum,completed
5045,5045,976.31,2025-06-08T05:44:29,paypal,pending
5046,5046,569.79,2024-04-01T20:47:23,card,completed
5047,5047,1197.6,2026-01-02T06:18:39,card,completed
5048,5048,1023.04,2024-09-16T11:53:57,card,completed
5049,5049,909.28,2024-08-12T07:00:59,card,failed
5050,5050,11.79,2025-09-21T15:01:46,paypal,completed
5051,5051,157.12,2026-04-26T21:19:16,card,completed
5052,5052,632.28,2025-08-08T00:22:11,paypal,refunded
5053,5053,1986.97,2024-05-19T15:45:32,card,completed
5054,5054,499.98,2026-03-05T22:14:36,card,completed
5055,5055,3308.66,2026-06-27T00:59:49,card,refunded
5056,5056,614.03,2026-04-04T04:57:53,card,completed
5057,5057,5551.62,2026-03-28T16:48:05,card,completed
5058,5058,1027.7,2025-07-17T21:39:35,card,completed
5059,5059,2952.99,2025-08-19T12:17:01,card,completed
5060,5060,2626.45,2025-05-18T15:39:52,paypal,completed
5061,5061,897.91,2025-10-07T02:30:15,card,completed
5062,5062,2076.52,2025-01-18T10:51:44,card,completed
5063,5063,4217.45,2025-01-11T14:26:16,card,completed
5064,5064,1202.51,2024-11-03T08:06:45,paypal,completed
5065,5065,1517.91,2025-08-02T07:27:10,card,completed
5066,5066,606.45,2025-12-07T14:49:58,card,failed
5067,5067,633.94,2025-11-30T04:56:30,card,completed
5068,5068,1330.67,2026-05-10T16:39:27,card,completed
5069,5069,1052.58,2025-06-09T14:48:10,card,completed
5070,5070,566.19,2026-03-01T10:58:06,card,completed
5071,5071,1058.75,2026-06-23T21:05:49,card,completed
5072,5072,654.42,2025-08-23T23:57:29,transfer,completed
5073,5073,4485.48,2025-09-02T20:06:13,card,completed
5074,5074,1367.01,2026-02-05T20:43:10,card,completed
5075,5075,248.54,2025-07-31T01:49:29,card,completed
5076,5076,347.14,2024-12-21T17:44:30,bizum,completed
5077,5077,4340.5,2025-12-15T09:35:36,card,completed
5078,5078,1641.99,2026-01-07T11:35:51,paypal,refunded
5079,5079,394.12,2025-10-05T08:18:54,paypal,completed
5080,5080,6942.74,2024-04-06T05:53:51,card,refunded
5081,5081,1941.62,2025-03-20T10:12:23,bizum,completed
5082,5082,2700.0,2024-12-06T16:19:39,card,completed
5083,5083,416.27,2025-12-24T05:48:23,card,completed
5084,5084,1361.65,2024-09-17T05:34:55,card,completed
5085,5085,2806.74,2026-03-01T04:53:41,paypal,completed
5086,5086,1364.33,2024-03-04T07:50:49,card,pending
5087,5087,1418.06,2024-06-01T07:59:25,paypal,completed
5088,5088,1216.31,2024-02-15T16:03:19,card,refunded
5089,5089,542.89,2024-01-24T04:28:22,card,completed
5090,5090,287.0,2025-08-30T00:23:23,card,completed
5091,5091,58.4,2026-03-05T17:25:03,bizum,completed
5092,5092,1917.12,2026-05-29T02:03:47,card,completed
5093,5093,328.36,2024-05-12T07:40:04,paypal,pending
5094,5094,1428.38,2024-07-03T06:18:00,paypal,completed
5095,5095,844.49,2024-01-18T09:24:17,transfer,completed
5096,5096,2507.57,2026-01-01T07:53:34,transfer,completed
5097,5097,639.35,2025-01-30T04:47:56,bizum,completed
5098,5098,2908.99,2025-04-10T16:41:30,card,completed
5099,5099,2454.24,2026-03-26T00:35:47,card,completed
5100,5100,1572.53,2026-01-06T05:56:58,card,completed
5101,5101,121.35,2025-08-02T13:35:29,card,completed
5102,5102,880.03,2025-01-15T15:03:29,card,completed
5103,5103,632.28,2024-09-15T03:41:55,paypal,refunded
5104,5104,6.17,2024-04-21T23:09:29,card,completed
5105,5105,3922.21,2026-02-14T03:51:16,card,completed
5106,5106,312.57,2025-10-13T13:05:54,paypal,completed
5107,5107,516.67,2026-04-28T16:02:44,transfer,completed
5108,5108,3900.63,2025-06-21T05:24:02,paypal,completed
5109,5109,1259.83,2025-12-06T05:39:48,card,refunded
5110,5110,299.21,2024-11-20T01:27:36,bizum,refunded
5111,5111,2677.74,2026-01-26T12:29:49,card,completed
5112,5112,257.21,2025-08-10T09:16:26,paypal,completed
5113,5113,1206.33,2025-03-05T09:00:27,card,completed
5114,5114,427.87,2025-12-21T06:49:52,card,completed
5115,5115,668.1,2026-01-26T06:46:59,card,pending
5116,5116,8158.95,2025-12-05T03:04:40,bizum,completed
5117,5117,1240.98,2024-06-17T16:40:16,card,completed
5118,5118,2063.58,2025-08-23T12:37:16,paypal,refunded
5119,5119,31.02,2026-03-20T01:49:13,paypal,completed
5120,5120,926.35,2025-07-28T17:38:54,card,completed
5121,5121,926.35,2025-09-26T22:54:40,card,completed
5122,5122,1739.77,2025-04-05T12:50:05,card,refunded
5123,5123,542.89,2026-06-19T22:33:09,paypal,completed
5124,5124,404.1,2026-04-06T21:46:44,card,completed
5125,5125,3101.06,2026-05-29T03:58:58,transfer,completed
5126,5126,349.05,2025-04-04T06:17:11,paypal,completed
5127,5127,804.29,2025-08-31T14:07:11,card,completed
5128,5128,2029.5,2024-03-08T20:18:00,paypal,completed
5129,5129,562.13,2026-02-01T13:07:59,bizum,pending
5130,5130,3790.76,2026-06-05T05:15:19,paypal,refunded
5131,5131,1452.34,2024-01-13T06:24:48,card,completed
5132,5132,863.79,2024-04-22T09:29:26,paypal,completed
5133,5133,893.38,2024-04-28T07:00:12,card,completed
5134,5134,939.15,2026-02-24T00:03:17,paypal,completed
5135,5135,787.07,2025-11-10T10:43:11,card,completed
5136,5136,54.58,2026-06-10T18:17:04,card,completed
5137,5137,602.2,2024-04-20T21:07:16,card,refunded
5138,5138,2285.79,2024-01-15T00:45:27,card,refunded
5139,5139,348.88,2025-03-20T13:44:42,card,refunded
5140,5140,228.3,2025-01-03T22:17:06,card,completed
5141,5141,885.46,2024-06-07T16:19:05,transfer,completed
5142,5142,689.67,2024-12-23T06:36:50,paypal,pending
5143,5143,1672.72,2025-10-21T23:57:16,paypal,completed
5144,5144,1492.69,2024-09-24T11:31:28,card,completed
5145,5145,281.0,2025-01-06T16:28:10,card,completed
5146,5146,420.66,2024-03-26T06:12:27,card,completed
5147,5147,348.7,2025-07-05T00:38:18,paypal,completed
5148,5148,46.08,2024-07-12T19:45:37,paypal,completed
5149,5149,1044.04,2026-05-05T01:00:40,card,completed
5150,5150,843.64,2025-05-30T05:44:25,card,completed
5151,5151,2090.87,2025-08-04T02:35:50,card,completed
5152,5152,43.99,2024-08-02T05:31:15,paypal,refunded
5153,5153,950.92,2026-04-11T21:10:26,card,failed
5154,5154,2208.11,2024-06-08T15:52:13,card,completed
5155,5155,894.77,2025-09-24T05:36:47,card,pending
5156,5156,566.16,2026-01-06T22:39:42,paypal,completed
5157,5157,1044.5,2026-01-02T15:42:32,bizum,completed
5158,5158,451.64,2024-08-22T09:26:15,card,refunded
5159,5159,1027.7,2025-06-22T20:04:10,card,completed
5160,5160,888.46,2025-08-07T07:27:18,paypal,completed
5161,5161,1081.31,2026-03-18T01:28:21,transfer,completed
5162,5162,121.51,2025-07-09T20:53:41,paypal,completed
5163,5163,1099.47,2024-09-28T05:43:02,transfer,completed
5164,5164,839.59,2024-05-06T05:31:41,card,refunded
5165,5165,51.85,2024-04-27T06:17:41,card,completed
5166,5166,86.52,2025-04-24T10:46:46,paypal,completed
5167,5167,775.66,2024-08-30T04:06:05,bizum,completed
5168,5168,477.29,2025-05-18T05:35:39,paypal,completed
5169,5169,224.22,2024-04-18T18:11:10,paypal,completed
5170,5170,639.35,2025-09-04T21:13:15,card,completed
5171,5171,64.09,2026-06-09T20:15:11,paypal,completed
5172,5172,2179.42,2026-01-10T11:07:34,paypal,pending
5173,5173,1810.05,2025-03-27T00:02:05,paypal,refunded
5174,5174,1962.59,2025-06-26T14:08:10,paypal,refunded
5175,5175,61.96,2024-03-30T18:07:31,card,completed
5176,5176,1870.11,2024-05-16T08:54:13,paypal,completed
5177,5177,293.97,2024-03-25T14:06:58,card,completed
5178,5178,1551.3,2026-01-24T11:18:56,card,completed
5179,5179,2700.0,2026-03-20T15:51:01,transfer,refunded
5180,5180,560.23,2024-10-07T10:47:02,card,completed
5181,5181,1139.95,2025-03-05T15:52:42,paypal,refunded
5182,5182,2232.44,2026-04-07T06:39:49,bizum,completed
5183,5183,231.51,2024-05-03T01:39:20,card,pending
5184,5184,3544.08,2024-04-06T22:16:21,card,completed
5185,5185,574.0,2026-05-26T04:06:20,paypal,refunded
5186,5186,1578.87,2026-02-17T20:41:35,card,completed
5187,5187,760.66,2026-04-28T22:23:28,transfer,completed
5188,5188,574.55,2025-08-19T22:11:16,card,completed
5189,5189,2029.08,2025-02-23T19:10:54,transfer,completed
5190,5190,2362.61,2026-03-06T18:42:10,card,completed
5191,5191,286.7,2026-05-24T20:00:30,bizum,completed
5192,5192,407.75,2026-01-29T15:43:41,transfer,completed
5193,5193,1100.03,2025-02-14T00:45:44,card,completed
5194,5194,1259.83,2026-06-02T00:11:45,paypal,completed
5195,5195,497.27,2025-07-06T19:37:59,card,completed
5196,5196,1141.68,2025-01-13T06:51:53,card,completed
5197,5197,532.46,2025-01-21T01:41:23,card,completed
5198,5198,182.4,2025-02-08T19:16:37,card,completed
5199,5199,817.98,2025-11-01T12:56:07,transfer,completed
5200,5200,25.96,2024-02-14T22:25:33,card,completed
5201,5201,37.24,2024-12-25T22:15:45,paypal,refunded
5202,5202,287.93,2025-04-02T16:25:26,paypal,completed
5203,5203,1831.34,2024-09-14T05:58:17,transfer,completed
5204,5204,2223.28,2025-12-28T08:16:11,paypal,refunded
5205,5205,899.67,2024-10-29T18:15:45,bizum,completed
5206,5206,311.01,2024-10-07T17:36:33,card,completed
5207,5207,176.48,2025-08-17T12:14:29,card,completed
5208,5208,690.85,2026-02-18T14:39:15,bizum,completed
5209,5209,801.79,2025-09-04T09:01:23,paypal,completed
5210,5210,893.38,2024-05-31T03:57:22,card,completed
5211,5211,2485.11,2025-09-05T18:25:01,bizum,completed
5212,5212,442.44,2024-10-29T08:12:51,transfer,completed
5213,5213,337.3,2025-08-18T18:29:57,card,failed
5214,5214,606.78,2026-02-12T06:48:08,transfer,completed
5215,5215,2640.21,2026-03-24T02:18:16,paypal,completed
5216,5216,3305.29,2025-10-23T00:43:13,card,completed
5217,5217,1169.37,2025-02-13T03:27:28,paypal,completed
5218,5218,721.61,2025-05-24T13:28:47,bizum,completed
5219,5219,157.12,2026-03-21T19:35:46,paypal,completed
5220,5220,1389.36,2025-11-27T09:41:57,transfer,completed
5221,5221,731.35,2025-10-05T17:00:22,card,completed
5222,5222,641.9,2025-12-15T18:19:11,paypal,completed
5223,5223,1983.73,2026-05-14T21:06:03,card,completed
5224,5224,411.22,2024-09-21T08:59:28,card,completed
5225,5225,564.0,2025-07-12T18:06:45,paypal,completed
5226,5226,1417.2,2026-01-01T05:29:09,paypal,completed
5227,5227,5077.09,2025-11-12T14:32:10,card,completed
5228,5228,964.92,2025-12-20T12:53:06,bizum,completed
5229,5229,1522.88,2025-12-11T16:19:08,paypal,completed
5230,5230,1097.52,2025-03-17T21:35:48,card,completed
5231,5231,1773.05,2026-03-11T08:08:16,bizum,completed
5232,5232,1463.19,2025-10-21T23:10:22,card,completed
5233,5233,1652.97,2025-04-10T04:58:11,paypal,completed
5234,5234,681.81,2024-12-15T09:45:42,card,completed
5235,5235,1396.57,2026-06-14T15:24:10,bizum,pending
5236,5236,1777.72,2024-07-03T15:56:32,card,refunded
5237,5237,588.67,2026-01-20T14:25:51,card,completed
5238,5238,1485.13,2026-01-01T20:08:35,card,completed
5239,5239,1202.66,2025-04-22T18:07:57,card,completed
5240,5240,115.71,2024-02-22T22:29:37,card,pending
5241,5241,256.51,2025-02-09T02:44:25,card,completed
5242,5242,560.23,2026-06-26T18:21:09,transfer,refunded
5243,5243,303.31,2024-04-15T08:49:49,bizum,completed
5244,5244,2210.84,2024-05-31T22:56:04,transfer,pending
5245,5245,2421.97,2024-04-07T14:30:54,card,completed
5246,5246,255.5,2025-04-04T13:51:54,card,completed
5247,5247,843.14,2025-11-01T09:39:23,card,pending
5248,5248,4588.26,2024-05-11T00:21:34,card,failed
5249,5249,760.07,2025-07-22T23:18:07,paypal,completed
5250,5250,1445.64,2024-11-11T06:13:20,transfer,completed
5251,5251,49.71,2026-03-13T05:04:49,paypal,completed
5252,5252,2519.66,2025-04-13T10:33:14,bizum,refunded
5253,5253,873.54,2026-05-01T19:49:10,card,completed
5254,5254,248.4,2025-12-27T09:11:57,paypal,completed
5255,5255,884.18,2026-03-25T08:03:44,card,completed
5256,5256,526.29,2024-07-19T20:13:36,card,completed
5257,5257,3425.03,2025-05-11T17:33:57,paypal,completed
5258,5258,1861.84,2024-10-18T08:37:38,paypal,completed
5259,5259,1471.6,2025-05-04T20:08:46,card,completed
5260,5260,874.09,2025-02-01T05:26:19,card,refunded
5261,5261,688.86,2025-12-26T13:29:29,card,completed
5262,5262,2199.94,2026-03-07T01:40:19,card,completed
5263,5263,1986.19,2025-10-13T14:41:00,paypal,refunded
5264,5264,2109.19,2026-05-19T21:42:56,card,refunded
5265,5265,643.74,2026-06-21T07:24:07,card,completed
5266,5266,1355.56,2024-05-10T03:32:05,paypal,completed
5267,5267,1270.52,2026-03-07T15:57:25,paypal,completed
5268,5268,497.33,2025-12-14T16:20:28,paypal,completed
5269,5269,2981.84,2024-04-25T17:28:15,card,completed
5270,5270,12.34,2025-01-17T17:11:19,card,refunded
5271,5271,3525.09,2025-02-26T01:16:16,transfer,completed
5272,5272,298.0,2025-03-25T07:25:44,card,completed
5273,5273,164.86,2024-11-04T01:43:59,card,completed
5274,5274,1270.5,2025-12-10T09:10:38,bizum,completed
5275,5275,1827.16,2024-08-31T01:34:30,card,completed
5276,5276,861.38,2025-12-22T12:29:10,paypal,refunded
5277,5277,496.76,2024-11-27T13:37:30,card,completed
5278,5278,424.81,2026-03-31T01:24:21,transfer,refunded
5279,5279,2154.66,2024-05-05T04:35:21,card,completed
5280,5280,667.93,2025-10-11T12:31:54,card,refunded
5281,5281,635.26,2025-08-28T17:23:31,card,completed
5282,5282,930.61,2025-07-30T15:29:27,transfer,completed
5283,5283,3105.25,2025-12-04T22:10:21,paypal,completed
5284,5284,11.9,2024-03-07T23:07:37,card,completed
5285,5285,23.58,2025-07-09T18:09:52,paypal,pending
5286,5286,569.79,2025-07-16T14:09:20,card,completed
5287,5287,1259.83,2024-06-18T10:30:23,card,completed
5288,5288,542.89,2025-11-12T21:44:47,paypal,completed
5289,5289,1249.18,2025-03-11T06:12:56,card,completed
5290,5290,3723.68,2024-11-08T11:22:45,transfer,completed
5291,5291,60.8,2025-05-16T02:58:46,paypal,completed
5292,5292,3835.92,2026-01-24T12:39:33,bizum,completed
5293,5293,203.87,2025-01-23T21:41:50,transfer,completed
5294,5294,164.89,2025-04-08T14:21:33,card,completed
5295,5295,421.77,2025-10-31T03:19:40,transfer,completed
5296,5296,58.4,2024-12-08T23:18:18,transfer,refunded
5297,5297,90.12,2025-04-16T05:43:05,bizum,completed
5298,5298,1233.02,2024-05-25T09:51:21,card,completed
5299,5299,856.17,2024-07-24T08:58:13,transfer,completed
5300,5300,3239.41,2025-01-23T11:41:44,card,completed
5301,5301,1054.55,2024-07-06T21:16:45,card,completed
5302,5302,775.66,2024-02-27T12:36:27,card,completed
5303,5303,350.61,2024-06-04T14:47:05,bizum,pending
5304,5304,564.84,2024-09-16T13:24:26,card,refunded
5305,5305,1610.14,2026-05-15T02:25:24,paypal,completed
5306,5306,426.35,2025-05-17T23:10:57,paypal,refunded
5307,5307,688.11,2026-04-20T03:22:36,card,completed
5308,5308,2518.61,2025-10-10T09:48:10,paypal,completed
5309,5309,75.01,2024-04-21T07:49:17,card,completed
5310,5310,2584.14,2026-04-25T05:08:20,paypal,completed
5311,5311,442.91,2024-08-24T10:46:10,card,completed
5312,5312,215.91,2025-03-27T16:47:36,card,completed
5313,5313,2349.94,2025-04-10T20:47:32,card,refunded
5314,5314,92.0,2025-03-10T21:57:20,transfer,completed
5315,5315,38.17,2026-03-08T17:46:46,card,completed
5316,5316,2593.21,2026-04-08T07:06:29,card,completed
5317,5317,632.28,2024-09-14T03:01:38,card,completed
5318,5318,744.38,2024-05-08T23:27:30,paypal,completed
5319,5319,779.14,2024-11-14T01:21:46,card,completed
5320,5320,476.1,2025-08-16T18:25:26,card,completed
5321,5321,2708.46,2026-06-03T12:50:19,card,completed
5322,5322,2833.71,2025-05-16T07:08:49,paypal,completed
5323,5323,240.32,2025-06-14T06:41:51,bizum,completed
5324,5324,619.64,2025-08-11T06:36:34,card,completed
5325,5325,489.21,2025-10-10T14:52:35,transfer,completed
5326,5326,2073.47,2026-06-30T11:55:17,card,refunded
5327,5327,5447.95,2026-06-02T03:41:47,card,pending
5328,5328,2699.01,2024-12-19T03:54:34,card,completed
5329,5329,1698.3,2026-05-16T06:50:40,bizum,completed
5330,5330,1161.55,2026-03-16T03:11:24,paypal,refunded
5331,5331,188.28,2026-01-13T05:55:10,card,completed
5332,5332,3080.49,2025-10-10T08:10:23,card,completed
5333,5333,1861.84,2024-06-19T22:00:46,paypal,completed
5334,5334,1023.74,2026-06-21T15:39:22,card,refunded
5335,5335,410.45,2026-04-29T12:25:55,card,failed
5336,5336,4658.42,2026-06-20T21:23:30,transfer,completed
5337,5337,482.46,2024-09-23T01:20:40,card,completed
5338,5338,346.1,2025-02-20T20:10:27,paypal,completed
5339,5339,1419.46,2025-04-08T21:01:26,card,completed
5340,5340,846.62,2025-09-18T08:31:04,card,completed
5341,5341,240.32,2025-01-23T03:05:39,bizum,completed
5342,5342,496.76,2024-09-22T19:00:28,bizum,completed
5343,5343,108.78,2024-08-21T10:44:01,paypal,completed
5344,5344,3320.15,2025-07-31T18:44:09,card,completed
5345,5345,2412.22,2024-11-25T22:23:38,paypal,completed
5346,5346,29.43,2025-12-15T06:12:53,card,completed
5347,5347,1343.14,2025-08-11T23:07:25,paypal,completed
5348,5348,47.43,2025-08-05T18:52:16,paypal,completed
5349,5349,3610.84,2025-05-06T05:13:23,transfer,completed
5350,5350,542.89,2024-09-19T16:50:54,card,completed
5351,5351,2087.53,2025-08-29T22:58:52,transfer,completed
5352,5352,7278.71,2026-05-17T19:40:37,card,completed
5353,5353,560.23,2024-10-21T22:09:08,card,completed
5354,5354,1659.27,2026-01-01T11:56:53,paypal,completed
5355,5355,427.87,2025-09-30T09:33:51,card,pending
5356,5356,739.69,2025-06-26T03:36:00,paypal,completed
5357,5357,282.23,2024-07-16T05:49:15,paypal,completed
5358,5358,1463.19,2024-03-04T03:01:18,card,completed
5359,5359,128.36,2026-04-21T01:04:50,card,completed
5360,5360,1023.39,2025-06-17T18:18:20,transfer,completed
5361,5361,3635.22,2025-10-04T02:58:56,card,refunded
5362,5362,1941.93,2024-09-08T22:12:01,bizum,completed
5363,5363,215.42,2026-01-09T12:15:13,card,completed
5364,5364,580.05,2024-10-24T22:28:17,paypal,completed
5365,5365,2343.1,2025-02-27T03:50:10,bizum,refunded
5366,5366,1297.85,2025-09-15T21:00:40,bizum,completed
5367,5367,1259.83,2024-10-05T20:23:56,transfer,completed
5368,5368,825.29,2025-12-07T08:02:48,transfer,completed
5369,5369,3161.97,2026-06-27T23:55:13,card,completed
5370,5370,597.08,2026-03-18T00:45:08,paypal,completed
5371,5371,475.41,2024-11-25T11:35:35,paypal,failed
5372,5372,412.39,2024-10-13T00:43:38,transfer,completed
5373,5373,633.94,2025-11-08T21:16:50,transfer,completed
5374,5374,2256.84,2025-11-28T19:23:33,paypal,completed
5375,5375,458.34,2026-03-28T20:52:50,paypal,completed
5376,5376,301.79,2026-03-10T04:53:36,paypal,completed
5377,5377,180.1,2026-05-08T15:31:54,bizum,refunded
5378,5378,67.56,2026-05-23T19:20:14,card,completed
5379,5379,152.68,2024-09-28T18:17:15,card,refunded
5380,5380,38.17,2024-11-11T02:13:14,bizum,failed
5381,5381,775.66,2025-03-10T07:43:30,paypal,completed
5382,5382,1718.06,2025-02-03T12:29:50,card,completed
5383,5383,633.94,2025-12-13T14:38:18,transfer,completed
5384,5384,43.99,2025-08-07T12:41:42,transfer,refunded
5385,5385,878.79,2024-03-24T21:49:48,card,completed
5386,5386,113.95,2025-09-07T12:51:38,card,completed
5387,5387,1029.32,2026-05-23T00:15:32,paypal,completed
5388,5388,4699.88,2024-06-11T15:39:47,paypal,pending
5389,5389,70.72,2024-01-12T23:02:31,card,completed
5390,5390,28.84,2025-03-08T03:07:45,transfer,completed
5391,5391,447.08,2024-01-27T13:40:27,card,completed
5392,5392,1951.84,2025-01-16T20:41:01,card,completed
5393,5393,4176.79,2025-10-26T04:12:43,bizum,completed
5394,5394,632.28,2024-05-08T14:18:16,card,completed
5395,5395,355.15,2025-10-27T18:29:52,card,completed
5396,5396,2845.15,2026-05-06T16:38:11,card,completed
5397,5397,330.63,2024-03-18T21:38:42,card,completed
5398,5398,560.23,2024-03-14T00:10:14,bizum,completed
5399,5399,58.94,2025-04-06T18:58:39,card,completed
5400,5400,874.28,2026-02-09T02:30:03,card,completed
5401,5401,1005.03,2025-11-29T03:49:01,paypal,completed
5402,5402,482.46,2026-03-29T07:27:15,card,pending
5403,5403,255.5,2024-02-18T23:06:46,paypal,completed
5404,5404,363.59,2026-01-02T13:35:29,card,completed
5405,5405,1725.76,2025-11-22T20:23:48,card,completed
5406,5406,983.84,2025-04-16T07:47:28,bizum,completed
5407,5407,679.96,2025-08-16T15:16:50,card,completed
5408,5408,475.41,2025-07-05T18:32:10,paypal,completed
5409,5409,880.06,2026-02-09T09:51:06,transfer,failed
5410,5410,868.2,2025-08-25T21:04:52,card,completed
5411,5411,577.71,2024-03-26T07:41:50,card,completed
5412,5412,1237.73,2024-05-19T01:38:05,paypal,refunded
5413,5413,1348.81,2025-10-16T14:38:28,paypal,completed
5414,5414,4686.2,2026-06-28T22:05:36,card,refunded
5415,5415,958.97,2026-03-19T06:19:27,paypal,completed
5416,5416,854.69,2025-11-25T10:07:46,transfer,completed
5417,5417,2488.65,2025-10-28T11:38:50,card,completed
5418,5418,1492.69,2024-08-08T11:57:56,card,completed
5419,5419,133.55,2025-11-29T16:31:04,card,refunded
5420,5420,945.53,2025-03-15T09:40:49,paypal,completed
5421,5421,3026.72,2024-10-31T15:28:01,bizum,completed
5422,5422,475.41,2026-01-26T03:50:48,transfer,completed
5423,5423,1488.76,2024-07-25T01:16:42,card,completed
5424,5424,773.52,2024-01-19T18:20:44,transfer,completed
5425,5425,1387.51,2024-09-29T02:22:00,transfer,completed
5426,5426,1087.37,2025-02-18T17:06:29,paypal,completed
5427,5427,526.29,2025-06-12T18:38:24,paypal,completed
5428,5428,3176.47,2024-09-07T14:44:05,transfer,refunded
5429,5429,466.6,2024-05-25T17:17:25,transfer,completed
5430,5430,2115.25,2024-02-04T08:28:00,transfer,refunded
5431,5431,410.45,2026-06-20T00:27:12,card,completed
5432,5432,49.71,2024-04-17T23:11:21,paypal,refunded
5433,5433,1692.54,2026-06-01T06:46:57,transfer,completed
5434,5434,777.76,2024-01-05T12:41:42,card,completed
5435,5435,1403.37,2025-06-30T09:32:16,card,refunded
5436,5436,1202.97,2025-04-28T08:28:13,paypal,completed
5437,5437,970.93,2025-11-02T23:45:07,card,completed
5438,5438,2624.08,2025-09-05T00:15:59,card,completed
5439,5439,2584.14,2025-11-01T02:03:38,card,refunded
5440,5440,1412.85,2025-10-23T21:32:17,card,completed
5441,5441,424.81,2026-06-19T07:49:52,bizum,completed
5442,5442,1725.71,2025-04-25T08:44:43,transfer,completed
5443,5443,54.58,2025-05-02T22:37:26,card,completed
5444,5444,276.25,2024-08-10T03:35:48,card,completed
5445,5445,780.14,2024-08-05T10:05:13,card,completed
5446,5446,847.26,2025-11-19T20:19:00,card,completed
5447,5447,70.76,2025-06-24T14:11:28,card,completed
5448,5448,977.82,2025-03-07T06:40:29,transfer,completed
